DV0,DV1,DV2,DV3,AIN0,AIN1,AIN2,AIN3,time_stamp_ms
-125,-123,0,-1,312,276,274,273,1590301629276
-124,-123,0,0,312,275,275,274,1590301631706
-123,-124,0,0,312,276,276,276,1590301634136
-124,-125,0,0,312,276,276,276,1590301636566
-125,-124,0,0,312,276,274,273,1590301639007
-125,-124,0,0,312,276,276,275,1590301641446
-125,-123,0,-1,312,276,274,273,1590301643876
-123,-124,0,-1,312,277,276,276,1590301646277
-125,-123,0,-1,312,277,276,273,1590301648650
-125,-123,0,-1,312,276,274,273,1590301651076
-125,-123,0,-1,312,275,274,273,1590301653506
-123,-123,0,0,312,275,276,276,1590301655946
-125,-123,0,-1,312,276,274,273,1590301658376
-125,-123,0,-1,312,276,274,273,1590301660806
-123,-123,0,0,312,276,275,274,1590301663237
-123,-124,0,0,312,276,276,276,1590301665667
-124,-125,0,0,312,276,276,276,1590301668096
-125,-123,0,0,312,276,275,274,1590301670527
-125,-123,0,-1,312,276,274,273,1590301672956
-124,-122,0,-1,312,275,274,273,1590301675386
-123,-124,0,0,312,276,276,275,1590301677817
-123,-124,0,0,312,276,276,276,1590301680247
-124,-124,0,0,312,276,276,275,1590301682676
-125,-123,0,-1,312,276,274,273,1590301685107
-125,-122,0,-1,313,275,276,275,1590301687547
-123,-122,0,-1,313,276,274,273,1590301689986
-123,-123,0,0,313,276,275,274,1590301692417
-123,-124,0,0,313,276,276,275,1590301694847
-124,-124,0,0,313,276,276,276,1590301697280
-124,-123,0,-1,313,276,275,273,1590301699707
-124,-122,0,-1,313,276,274,273,1590301702136
-123,-122,0,-1,313,275,274,274,1590301704567
-123,-124,0,0,313,276,276,275,1590301706997
-123,-124,0,0,313,276,276,276,1590301709427
-124,-124,0,0,313,276,275,275,1590301711856
-125,-123,0,-1,313,276,274,273,1590301714286
-124,-122,0,-1,313,277,275,273,1590301716660
-125,-123,0,-1,312,276,274,273,1590301719087
-125,-122,0,0,312,276,276,275,1590301721535
-125,-122,0,-1,312,276,273,273,1590301723966
-123,-123,0,-1,312,275,274,274,1590301726397
-123,-124,0,0,312,276,276,275,1590301728826
-124,-124,0,0,312,276,276,276,1590301731257
-125,-123,0,0,312,276,275,274,1590301733687
-125,-123,0,-1,312,276,273,273,1590301736116
-123,-123,0,-1,312,275,274,274,1590301738546
-123,-124,0,0,312,276,276,275,1590301740976
-124,-124,0,0,312,276,276,276,1590301743406
-125,-123,0,-1,312,276,274,273,1590301745836
-125,-123,0,-1,312,276,273,273,1590301748266
-123,-123,0,0,312,276,275,274,1590301750696
-123,-124,0,0,312,276,276,276,1590301753127
-125,-124,0,0,312,276,276,275,1590301755557
-125,-123,0,-1,312,276,274,273,1590301757986
-124,-122,0,-1,312,275,274,273,1590301760416
-123,-124,0,0,312,276,275,275,1590301762847
-123,-124,0,0,312,276,276,276,1590301765277
-125,-125,0,0,312,276,276,276,1590301767707
-126,-123,0,-1,312,276,274,273,1590301770136
-125,-123,0,-1,312,276,274,273,1590301772566
-124,-124,0,0,312,275,275,274,1590301774996
-124,-124,0,0,312,276,276,276,1590301777426
-125,-125,0,0,312,276,276,276,1590301779856
-126,-124,0,-1,312,276,274,273,1590301782286
-125,-123,0,-1,312,276,274,273,1590301784716
-124,-124,0,0,312,275,275,274,1590301787147
-123,-124,0,0,312,276,276,275,1590301789576
-125,-125,0,0,312,276,276,276,1590301792007
-126,-124,0,-1,312,276,274,274,1590301794436
-125,-123,0,-1,312,276,273,273,1590301796866
-124,-123,0,-1,312,275,274,274,1590301799296
-124,-124,0,0,312,276,276,273,1590301801670
-124,-123,0,-1,312,275,274,273,1590301804096
-124,-124,0,0,312,276,276,275,1590301806526
-124,-125,0,0,312,276,276,276,1590301808956
-125,-125,0,0,312,276,276,276,1590301811386
-126,-123,0,-1,312,276,274,273,1590301813816
-123,-124,0,0,312,276,276,275,1590301816257
-125,-125,0,0,312,276,276,276,1590301818686
-125,-124,0,0,312,276,275,274,1590301821116
-125,-123,0,-1,312,276,274,273,1590301823546
-124,-123,0,-1,312,275,274,273,1590301825977
-123,-124,0,0,312,276,276,275,1590301828406
-124,-124,0,0,312,276,276,276,1590301830836
-125,-124,0,0,312,276,276,275,1590301833266
-125,-123,0,-1,312,276,275,275,1590301835708
-123,-124,0,0,312,276,277,274,1590301838080
-123,-123,0,0,312,275,275,274,1590301840507
-123,-124,0,0,312,276,276,276,1590301842936
-125,-125,0,0,312,276,276,276,1590301845366
-126,-124,0,-1,312,276,274,273,1590301847797
-125,-123,0,-1,312,275,274,273,1590301850227
-123,-123,0,0,312,275,275,274,1590301852657
-123,-124,0,0,312,276,276,274,1590301855030
-123,-123,0,0,312,275,275,274,1590301857456
-123,-124,0,0,312,276,276,275,1590301859887
-124,-122,0,-1,312,276,274,273,1590301862327
-123,-123,0,0,312,276,275,274,1590301864756
-123,-124,0,0,312,276,276,276,1590301867186
-125,-124,0,0,312,276,276,276,1590301869616
-125,-123,0,-1,312,276,274,273,1590301872046
-125,-124,0,0,312,276,276,276,1590301874487
-125,-125,0,0,312,276,276,276,1590301876917
-125,-123,0,-1,312,276,275,274,1590301879347
-125,-123,0,-1,312,277,276,273,1590301881750
-125,-123,0,-1,312,276,274,273,1590301884176
-124,-122,0,-1,312,275,274,273,1590301886606
-123,-123,0,-1,312,275,274,274,1590301889037
-123,-124,0,0,312,276,276,273,1590301891431
-125,-123,0,-1,312,276,274,273,1590301893856
-124,-125,0,0,312,276,276,276,1590301896296
-125,-124,0,0,312,276,276,276,1590301898727
-125,-123,0,0,312,276,275,274,1590301901156
-125,-123,0,-1,312,276,274,273,1590301903586
-125,-123,0,-1,312,275,274,273,1590301906016
-123,-123,0,0,312,275,275,274,1590301908447
-123,-125,0,0,312,276,276,275,1590301910876
-124,-125,0,0,312,276,276,276,1590301913306
-125,-125,0,0,312,276,275,276,1590301915689
-126,-123,0,-1,312,277,274,276,1590301918060
-125,-125,0,0,312,276,276,276,1590301920486
-125,-124,0,0,312,276,276,274,1590301922917
-126,-123,0,-1,312,276,274,273,1590301925346
-124,-123,0,-1,312,275,274,273,1590301927776
-123,-124,0,0,312,276,276,275,1590301930206
-124,-124,0,0,312,276,276,276,1590301932637
-125,-125,0,0,312,276,276,276,1590301935067
-125,-123,0,-1,312,276,274,273,1590301937497
-125,-123,0,-1,312,276,274,273,1590301939927
-126,-125,0,0,312,276,276,276,1590301942367
-125,-124,0,-1,312,276,274,273,1590301944796
-125,-123,0,-1,312,276,274,273,1590301947226
-124,-123,0,-1,312,275,274,274,1590301949656
-125,-123,0,0,312,275,274,274,1590301952058
-123,-125,0,0,312,275,276,275,1590301954430
-123,-124,0,0,312,276,276,274,1590301956857
-124,-125,0,0,312,276,276,276,1590301959287
-125,-124,0,0,312,276,275,275,1590301961716
-125,-124,0,-1,312,276,274,273,1590301964147
-124,-123,0,-1,312,275,274,274,1590301966577
-123,-124,0,0,312,276,276,275,1590301969007
-124,-125,0,0,312,276,275,276,1590301971380
-124,-125,0,0,312,276,276,276,1590301973806
-125,-124,0,0,312,277,275,276,1590301976180
-123,-123,0,-1,312,276,274,273,1590301978616
-124,-123,0,-1,312,275,274,273,1590301981046
-123,-125,0,0,312,276,276,275,1590301983477
-125,-125,0,0,312,276,276,276,1590301985907
-126,-123,0,-1,312,276,274,273,1590301988336
-125,-123,0,-1,312,276,274,273,1590301990767
-125,-125,0,-1,312,276,276,274,1590301993150
-124,-125,0,0,312,276,276,276,1590301995578
-126,-124,0,0,312,276,275,275,1590301998007
-125,-123,0,-1,312,276,273,273,1590302000437
-124,-123,0,-1,312,275,274,274,1590302002866
-123,-124,0,0,312,276,276,275,1590302005297
-125,-125,0,0,312,276,276,276,1590302007726
-126,-123,0,-1,312,276,274,273,1590302010156
-125,-122,0,-1,312,276,274,273,1590302012587
-123,-123,0,0,312,276,275,275,1590302015017
-124,-123,0,-1,312,276,274,273,1590302017456
-125,-123,0,-1,312,276,274,273,1590302019886
-123,-125,0,-1,312,276,276,273,1590302022261
-125,-125,0,0,312,276,276,276,1590302024697
-125,-125,0,0,312,276,276,276,1590302027127
-126,-123,0,-1,312,276,274,273,1590302029557
-125,-123,0,-1,312,276,274,273,1590302031987
-124,-123,0,-1,312,275,274,274,1590302034417
-123,-124,0,0,312,276,276,276,1590302036846
-124,-125,0,0,312,276,276,276,1590302039277
-125,-124,0,0,312,276,276,275,1590302041706
-126,-123,0,-1,312,277,274,275,1590302044083
-124,-123,0,-1,312,275,274,273,1590302046516
-124,-123,0,0,312,275,274,274,1590302048946
-123,-124,0,0,312,276,276,275,1590302051376
-124,-125,0,-1,312,275,276,274,1590302053770
-125,-123,0,-1,312,276,274,273,1590302056197
-124,-123,0,-1,312,276,274,274,1590302058627
-123,-124,0,0,312,276,276,275,1590302061056
-124,-125,0,0,312,276,276,276,1590302063487
-125,-124,0,0,312,276,276,275,1590302065917
-126,-123,0,-1,312,276,274,273,1590302068346
-124,-123,0,-1,312,275,274,273,1590302070777
-123,-123,0,0,312,275,275,275,1590302073207
-123,-124,0,0,312,276,276,276,1590302075637
-125,-124,0,0,312,276,276,276,1590302078069
-123,-123,0,0,312,275,275,275,1590302080507
-123,-124,0,0,312,276,276,276,1590302082936
-125,-124,0,0,313,276,275,275,1590302085366
-125,-124,0,0,313,276,276,275,1590302087807
-124,-124,0,0,313,276,276,276,1590302090236
-125,-123,0,-1,313,276,274,274,1590302092666
-124,-122,0,-1,313,277,276,273,1590302095040
-125,-123,0,-1,313,276,274,273,1590302097467
-123,-122,0,-1,312,275,274,274,1590302099896
-123,-124,0,0,312,276,276,275,1590302102326
-125,-124,0,0,312,276,276,275,1590302104757
-125,-123,0,-1,312,276,274,273,1590302107187
-124,-123,0,-1,312,275,274,276,1590302109640
-123,-123,0,0,312,275,275,274,1590302112066
-123,-124,0,0,312,276,276,276,1590302114496
-125,-124,0,0,312,276,275,275,1590302116926
-125,-123,0,-1,312,276,274,273,1590302119356
-123,-123,0,-1,312,275,274,274,1590302121787
-123,-124,0,0,312,276,276,275,1590302124216
-124,-125,0,0,312,276,276,276,1590302126646
-125,-123,0,-1,312,276,274,274,1590302129076
-125,-122,0,-1,312,276,274,273,1590302131507
-123,-123,0,-1,312,276,274,273,1590302133936
-123,-124,0,0,312,276,276,275,1590302136366
-124,-125,0,0,312,276,276,276,1590302138796
-125,-124,0,0,312,276,275,275,1590302141227
-125,-124,0,0,312,276,276,275,1590302143667
-123,-124,0,0,312,276,276,276,1590302146097
-125,-124,0,0,312,276,276,275,1590302148527
-125,-123,0,-1,312,276,274,273,1590302150957
-124,-122,0,-1,312,275,274,273,1590302153387
-123,-123,0,0,312,276,276,275,1590302155792
-123,-124,0,0,312,276,275,275,1590302158217
-123,-124,0,0,312,276,276,276,1590302160647
-125,-124,0,0,312,276,276,275,1590302163077
-125,-123,0,-1,312,276,274,273,1590302165507
-123,-122,0,-1,312,275,274,274,1590302167936
-123,-124,0,0,312,276,276,276,1590302170367
-125,-124,0,0,312,276,276,276,1590302172796
-125,-123,0,-1,312,276,274,273,1590302175227
-124,-122,0,-1,312,275,274,273,1590302177657
-123,-124,0,0,312,276,275,275,1590302180086
-123,-124,0,0,312,275,274,273,1590302182527
-124,-122,0,-1,312,275,274,273,1590302184956
-123,-124,0,0,312,276,276,275,1590302187387
-123,-125,0,0,312,276,276,276,1590302189817
-125,-124,0,0,312,276,275,275,1590302192246
-125,-123,0,-1,312,276,274,273,1590302194676
-124,-124,0,0,312,276,276,273,1590302197126
-124,-123,0,-1,312,275,274,276,1590302199557
-123,-124,0,0,312,276,275,275,1590302201987
-123,-124,0,0,312,276,276,276,1590302204416
-125,-124,0,0,312,276,276,276,1590302206847
-125,-123,0,-1,312,276,274,274,1590302209276
-125,-122,0,-1,312,276,273,273,1590302211707
-124,-125,0,0,312,276,276,276,1590302214147
-125,-124,0,0,312,276,275,275,1590302216576
-125,-123,0,-1,312,276,274,273,1590302219007
-124,-122,0,-1,312,275,274,273,1590302221436
-123,-124,0,0,312,276,275,275,1590302223867
-123,-124,0,0,312,276,276,276,1590302226296
-125,-124,0,0,312,276,276,276,1590302228726
-125,-123,0,-1,312,276,274,273,1590302231157
-124,-122,0,-1,312,276,274,273,1590302233587
-123,-123,0,-1,313,276,276,276,1590302236026
-125,-123,0,0,313,276,275,274,1590302238456
-125,-123,0,-1,313,276,274,273,1590302240887
-123,-122,0,-1,313,275,274,273,1590302243316
-123,-124,0,0,313,276,276,275,1590302245747
-123,-124,0,0,313,276,276,275,1590302248176
-125,-124,0,0,313,276,276,276,1590302250607
-125,-123,0,0,313,276,274,274,1590302253037
-125,-123,0,-1,313,276,273,273,1590302255467
-123,-124,0,0,313,276,276,276,1590302257887
-124,-124,0,0,313,276,276,275,1590302260326
-123,-124,0,0,313,275,274,275,1590302262750
-123,-124,0,0,312,276,276,275,1590302265177
-123,-124,0,0,312,276,276,276,1590302267607
-124,-122,0,0,312,277,274,275,1590302269960
-125,-124,0,0,313,276,275,274,1590302272386
-124,-124,0,-1,313,276,274,273,1590302274816
-123,-122,0,-1,313,275,274,274,1590302277246
-123,-124,0,0,313,276,276,276,1590302279677
-125,-124,0,0,313,276,276,275,1590302282107
-125,-123,0,-1,313,276,274,273,1590302284536
-123,-122,0,-1,313,275,274,273,1590302286966
-123,-124,0,0,313,276,276,275,1590302289396
-124,-124,0,0,313,276,276,276,1590302291826
-125,-123,0,-1,313,276,274,273,1590302294256
-124,-122,0,-1,313,276,274,273,1590302296686
-123,-123,0,0,313,276,274,275,1590302299065
-125,-124,0,0,313,276,276,276,1590302301511
-125,-124,0,0,313,276,276,275,1590302303966
-124,-124,0,0,313,276,276,276,1590302306397
-125,-123,0,0,313,276,275,274,1590302308826
-125,-123,0,-1,313,276,274,273,1590302311256
-123,-122,0,-1,313,275,274,273,1590302313687
-123,-124,0,0,313,276,276,275,1590302316117
-123,-124,0,0,313,275,276,276,1590302318490
-123,-124,0,0,313,276,276,275,1590302320917
-124,-124,0,0,313,276,276,276,1590302323346
-125,-123,0,-1,313,276,274,273,1590302325777
-125,-122,0,-1,312,276,273,273,1590302328207
-123,-123,0,-1,312,275,275,274,1590302330637
-123,-124,0,0,312,276,276,275,1590302333067
-124,-124,0,0,312,276,276,276,1590302335497
-125,-123,0,-1,312,276,274,273,1590302337926
-124,-122,0,-1,312,275,274,273,1590302340357
-123,-124,0,0,312,276,274,275,1590302342787
-123,-125,0,0,312,276,276,276,1590302345217
-125,-123,0,-1,312,276,275,274,1590302347646
-124,-122,0,-1,312,276,274,273,1590302350076
-123,-123,0,0,312,276,275,275,1590302352506
-123,-122,0,-1,313,276,274,273,1590302354946
-123,-122,0,-1,313,275,274,273,1590302357377
-124,-124,0,-1,313,277,276,275,1590302359790
-125,-123,0,0,313,276,275,274,1590302362216
-124,-122,0,-1,313,276,274,273,1590302364646
-123,-123,0,0,313,276,275,275,1590302367077
-123,-124,0,0,313,276,276,276,1590302369507
-125,-124,0,0,313,276,276,276,1590302371956
-125,-123,0,0,313,276,275,274,1590302374386
-125,-122,0,-1,313,276,274,273,1590302376817
-123,-123,0,-1,313,275,275,274,1590302379247
-123,-124,0,0,313,276,276,276,1590302381676
-125,-124,0,0,313,276,276,275,1590302384107
-125,-123,0,-1,313,276,274,273,1590302386537
-123,-122,0,-1,313,275,274,274,1590302388967
-123,-124,0,0,313,276,276,275,1590302391396
-124,-124,0,0,313,276,276,276,1590302393827
-124,-124,0,-1,313,276,276,273,1590302396190
-123,-122,0,-1,313,275,274,273,1590302398617
-123,-123,0,0,313,276,276,273,1590302400990
-123,-122,0,-1,313,276,274,273,1590302403416
-123,-123,0,0,313,275,275,274,1590302405847
-123,-124,0,0,313,276,276,275,1590302408277
-124,-124,0,0,313,276,276,276,1590302410706
-125,-124,0,0,313,276,275,274,1590302413137
-125,-123,0,-1,313,276,275,273,1590302415567
-124,-122,0,-1,313,275,274,273,1590302417996
-123,-123,0,0,313,276,275,274,1590302420426
-123,-124,0,0,313,276,276,275,1590302422867
-125,-124,0,0,313,276,276,275,1590302425306
-123,-124,0,0,313,275,275,275,1590302427680
-123,-124,0,0,312,276,276,274,1590302430116
-125,-123,0,-1,312,276,274,273,1590302432546
-123,-122,0,-1,312,275,274,273,1590302434977
-123,-124,0,0,312,276,276,275,1590302437407
-124,-124,0,0,312,276,276,276,1590302439836
-125,-124,0,0,312,276,276,275,1590302442267
-125,-123,0,-1,312,276,274,273,1590302444696
-124,-122,0,-1,312,275,274,273,1590302447126
-123,-124,0,0,312,276,275,275,1590302449557
-123,-124,0,0,312,276,276,276,1590302451987
-125,-124,0,0,312,276,276,275,1590302454416
-125,-123,0,-1,312,276,274,273,1590302456846
-124,-122,0,-1,312,275,274,273,1590302459276
-123,-124,0,-1,312,277,274,273,1590302461730
-123,-123,0,0,312,276,275,275,1590302464157
-123,-124,0,0,313,276,276,276,1590302466587
-124,-124,0,0,313,276,276,275,1590302469017
-125,-123,0,-1,313,276,274,273,1590302471447
-124,-123,0,-1,313,276,274,273,1590302473876
-123,-123,0,-1,313,276,276,273,1590302476250
-123,-122,0,-1,313,275,274,273,1590302478676
-123,-123,0,0,313,276,275,275,1590302481107
-123,-124,0,0,313,276,276,276,1590302483536
-124,-124,0,0,313,276,275,276,1590302485910
-123,-124,0,0,313,276,276,276,1590302488337
-125,-124,0,0,313,276,276,276,1590302490766
-125,-123,0,-1,313,276,274,273,1590302493196
-124,-122,0,-1,313,276,274,273,1590302495627
-125,-124,0,0,313,276,276,276,1590302498066
-125,-123,0,-1,312,276,274,273,1590302500497
-124,-122,0,-1,312,275,274,273,1590302502926
-123,-124,0,0,313,276,276,275,1590302505357
-123,-124,0,0,313,275,276,275,1590302507731
-123,-124,0,0,313,276,276,275,1590302510157
-124,-124,0,0,313,276,276,276,1590302512586
-125,-123,0,-1,313,276,274,273,1590302515016
-123,-122,0,-1,313,275,274,273,1590302517447
-123,-124,0,0,313,276,276,275,1590302519877
-124,-124,0,0,313,276,276,276,1590302522306
-125,-123,0,0,313,276,274,274,1590302524737
-124,-122,0,-1,313,276,274,273,1590302527167
-123,-123,0,0,313,276,275,275,1590302529597
-123,-125,0,0,313,276,276,276,1590302532027
-125,-123,0,0,313,276,276,274,1590302534467
-123,-124,0,0,313,276,276,275,1590302536896
-124,-124,0,0,313,276,276,276,1590302539326
-125,-123,0,-1,313,276,274,273,1590302541757
-124,-122,0,-1,313,275,274,274,1590302544186
-123,-124,0,0,313,276,276,275,1590302546616
-123,-124,0,0,313,277,276,276,1590302549046
-125,-123,0,0,313,276,275,274,1590302551477
-125,-122,0,-1,313,276,274,273,1590302553906
-123,-122,0,-1,313,275,274,274,1590302556336
-123,-124,0,0,313,276,277,274,1590302558710
-123,-122,0,-1,313,276,275,274,1590302561137
-123,-124,0,0,313,275,274,275,1590302563556
-125,-124,0,0,313,276,276,276,1590302565997
-125,-123,0,-1,313,276,274,273,1590302568427
-124,-122,0,-1,313,275,274,273,1590302570857
-123,-123,0,0,313,276,276,275,1590302573287
-123,-124,0,0,313,275,274,273,1590302575727
-124,-122,0,-1,313,275,274,273,1590302578157
-123,-124,0,0,313,276,276,275,1590302580586
-123,-124,0,0,313,276,276,276,1590302583017
-125,-124,0,0,313,276,275,274,1590302585446
-125,-123,0,-1,313,276,274,273,1590302587877
-123,-122,0,-1,313,275,274,274,1590302590306
-123,-124,0,0,313,276,276,275,1590302592736
-125,-124,0,0,313,276,276,276,1590302595166
-125,-123,0,-1,313,276,274,273,1590302597596
-124,-122,0,-1,313,276,274,274,1590302600026
-123,-123,0,0,313,276,275,275,1590302602456
-123,-124,0,0,313,276,276,276,1590302604886
-124,-124,0,0,313,276,275,275,1590302607316
-125,-122,0,-1,313,276,274,273,1590302609747
-123,-122,0,-1,313,275,274,274,1590302612176
-123,-124,0,0,313,276,276,275,1590302614606
-124,-124,0,0,313,276,276,276,1590302617036
-125,-123,0,-1,313,276,274,273,1590302619466
-124,-122,0,-1,313,275,274,273,1590302621896
-123,-123,0,0,313,276,276,273,1590302624270
-123,-122,0,-1,313,275,274,273,1590302626696
-123,-123,0,0,313,276,276,275,1590302629126
-123,-124,0,0,313,276,276,276,1590302631556
-124,-123,0,0,314,275,275,274,1590302633997
-124,-122,0,-1,314,276,276,274,1590302636447
-122,-123,0,0,314,276,276,276,1590302638876
-124,-124,0,0,314,276,276,276,1590302641306
-124,-122,0,-1,314,277,274,275,1590302643680
-124,-124,0,0,314,276,276,275,1590302646106
-124,-122,0,-1,314,276,274,273,1590302648536
-122,-121,0,-1,314,275,274,273,1590302650966
-122,-123,0,0,314,276,276,275,1590302653396
-124,-124,0,0,314,276,274,276,1590302655801
-124,-124,0,0,314,276,276,276,1590302658226
-124,-122,0,-1,314,276,274,273,1590302660656
-122,-121,0,-1,314,275,274,273,1590302663086
-122,-123,0,0,314,275,276,274,1590302665510
-124,-124,0,0,314,276,276,276,1590302667946
-124,-122,0,-1,314,275,274,273,1590302670376
-123,-121,0,-1,314,275,274,273,1590302672806
-123,-122,0,0,314,276,276,274,1590302675236
-123,-124,0,0,314,275,276,275,1590302677686
-123,-124,0,0,314,276,276,276,1590302680116
-124,-122,0,-1,314,276,274,274,1590302682546
-124,-121,0,-1,314,276,273,273,1590302684977
-122,-122,0,0,314,275,275,275,1590302687406
-123,-123,0,0,314,276,276,276,1590302689837
-123,-121,0,-1,314,275,274,273,1590302692276
-122,-122,0,0,314,276,276,275,1590302694706
-123,-124,0,0,314,276,276,276,1590302697136
-124,-123,0,0,314,276,275,275,1590302699566
-124,-122,0,-1,314,276,274,273,1590302701996
